frame,left_shoulder_x,left_shoulder_y,left_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,left_knee_x,left_knee_y,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_elbow_x,right_elbow_y,right_elbow_conf,right_wrist_x,right_wrist_y,right_wrist_conf,right_hip_x,right_hip_y,right_hip_conf,right_knee_x,right_knee_y,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_conf
187,0.53521085,0.3678726,0.4635573,0.576514,0.45277476,0.23957366,0.6015087,0.4873078,0.2812091,0.5226755,0.5119389,0.51012295,0.5023609,0.682928,0.6226521,0.50119275,0.84876096,0.527625,0.47592756,0.3503927,0.48272023,0.46865028,0.40239906,0.28731588,0.4236589,0.39840215,0.06236465,0.48412952,0.50993943,0.52215946,0.4898522,0.67991227,0.59437734,0.49202606,0.840634,0.6384086
188,0.5221666,0.3679536,0.58323985,0.54782665,0.44442827,0.23925714,0.5985262,0.48283684,0.37179103,0.5068282,0.525082,0.56663847,0.5003474,0.696192,0.6706499,0.50252056,0.8572924,0.5395804,0.48203462,0.3494459,0.4776772,0.48603255,0.42310733,0.261257,0.44141087,0.4073374,0.10290053,0.4933805,0.5243693,0.565352,0.49277723,0.69561875,0.6477313,0.49481022,0.856687,0.6557216
189,0.5341728,0.3703844,0.43999878,0.5748819,0.43920213,0.2415446,0.6058976,0.48475182,0.36073858,0.5234206,0.52334654,0.53836364,0.5131111,0.6925858,0.6389977,0.50872695,0.85403866,0.62525475,0.46915233,0.35607964,0.5406797,0.4400116,0.40551683,0.20571004,0.34715137,0.41035676,0.23961785,0.4824865,0.52454996,0.5290844,0.48741484,0.6927086,0.58653784,0.49248427,0.84505177,0.5902344
190,0.534263,0.37242782,0.45008135,0.56222343,0.44040462,0.26412648,0.6023755,0.4851789,0.37125102,0.52028114,0.5057323,0.5319732,0.50997424,0.6845755,0.6760501,0.5079772,0.85310245,0.626027,0.47083637,0.36037776,0.5557272,0.44814396,0.42120144,0.23496452,0.35196576,0.4168073,0.24888973,0.47825915,0.5087935,0.5018971,0.49229318,0.6796025,0.49492407,0.49330622,0.8429339,0.59436214
191,0.5319319,0.36579037,0.66017175,0.56310046,0.45633012,0.26738483,0.597654,0.48828968,0.41864178,0.5178376,0.51475453,0.55541825,0.50809044,0.68994486,0.7230416,0.5076003,0.85415125,0.62474984,0.47453928,0.3524328,0.6198563,0.470106,0.42674738,0.2731034,0.3588463,0.42039913,0.20904045,0.48038992,0.5144347,0.5572416,0.4928883,0.69164014,0.67589515,0.49439418,0.8440324,0.5581469
192,0.5329547,0.35582444,0.47776178,0.55024403,0.4414892,0.2937692,0.5898602,0.48915586,0.26324743,0.5122371,0.52325714,0.54931974,0.50723,0.6956775,0.6404432,0.50446874,0.85687935,0.5395757,0.47594076,0.34544277,0.47400063,0.47236705,0.423573,0.24823304,0.4876051,0.51876473,0.2616847,0.48463196,0.5232153,0.55174303,0.4946297,0.69592524,0.6094285,0.49779475,0.84798783,0.37587878
193,0.5343969,0.35105643,0.46137962,0.5674125,0.44480407,0.32028592,0.5889533,0.47025442,0.1775845,0.5133698,0.51496786,0.5734631,0.4997508,0.6830713,0.45686808,0.5002259,0.8427422,0.48613733,0.4798181,0.3465569,0.4565614,0.470247,0.42212003,0.28493935,0.3577599,0.4220761,0.32316473,0.48823842,0.5140213,0.5609266,0.49820125,0.68159574,0.42273515,0.4981116,0.84210753,0.49295688
194,0.5435654,0.3478335,0.5048444,0.58197,0.43915185,0.3293813,0.605752,0.48358652,0.34782028,0.523873,0.51479095,0.5780798,0.5074589,0.67805994,0.5175242,0.5044566,0.8358762,0.5200314,0.46794197,0.3526547,0.61807865,0.4143994,0.4186725,0.29706544,0.3453649,0.42412788,0.29114994,0.4718572,0.5139804,0.56199265,0.4819396,0.67409486,0.46856248,0.484081,0.8302373,0.5364823
195,0.53840905,0.34547624,0.563555,0.57562613,0.42885086,0.32193494,0.6065626,0.49799013,0.4487221,0.5237709,0.492926,0.56851727,0.5135878,0.676053,0.49344677,0.49982962,0.8376333,0.45996314,0.4650328,0.34070322,0.6079518,0.41373205,0.4152825,0.2773962,0.43080622,0.46783644,0.1446915,0.47396398,0.49231637,0.539897,0.48509115,0.66810656,0.42828175,0.4812344,0.81927025,0.43368888
196,0.54162395,0.32768536,0.57889056,0.57970476,0.40484917,0.327534,0.6038903,0.48514736,0.5163209,0.5250808,0.48572338,0.5801475,0.5170796,0.66408384,0.43525642,0.51601756,0.82323074,0.3037248,0.46344525,0.3144859,0.54723793,0.4152394,0.3993784,0.34961095,0.48245627,0.47795135,0.28787273,0.47594723,0.48497543,0.53166366,0.47923243,0.66440094,0.41231158,0.47529122,0.818299,0.3261362
197,0.5409466,0.32729194,0.37635896,0.58553773,0.41258514,0.29866904,0.6069344,0.47167,0.39822778,0.52504367,0.49583077,0.35921025,0.5117095,0.6588054,0.40292928,0.52052003,0.80977935,0.24368612,0.47410887,0.32345152,0.52847236,0.41406614,0.40543696,0.27918646,0.36628014,0.42643458,0.30216047,0.48218167,0.4947557,0.51128966,0.47698015,0.65494335,0.36831334,0.48468286,0.8180897,0.2511561
198,0.5552065,0.32430345,0.5341849,0.5981478,0.40096557,0.39515397,0.6320789,0.45149994,0.3351448,0.52648073,0.48754376,0.55213886,0.51067543,0.653795,0.35953942,0.51108897,0.82104295,0.19744927,0.46211046,0.3172003,0.52486914,0.39904842,0.39718086,0.40994245,0.36039674,0.4191016,0.28774297,0.4787026,0.48760816,0.5559,0.48363325,0.6527845,0.3779573,0.4897445,0.8219423,0.20231743
199,0.55483514,0.31846628,0.54999185,0.61185586,0.38832396,0.4156194,0.6694784,0.4201067,0.35709187,0.5265993,0.48924178,0.5594969,0.5235988,0.6600675,0.5159583,0.5389507,0.80736256,0.17957754,0.4582177,0.31143528,0.5013353,0.39271587,0.40228555,0.39101297,0.35192758,0.42335054,0.31443283,0.4758619,0.48940158,0.5443779,0.46702275,0.6553956,0.46727777,0.47402728,0.81460565,0.27019605
200,0.55653954,0.3121251,0.49156815,0.6098316,0.36648244,0.51336575,0.6597259,0.39360785,0.23789375,0.52788657,0.48715013,0.59294295,0.5198128,0.6558779,0.42641005,0.45468256,0.82055366,0.39954758,0.4618597,0.30479673,0.45187682,0.3871698,0.37665877,0.28690767,0.3665768,0.4008032,0.25940382,0.48117417,0.48613808,0.56804574,0.4729039,0.64957273,0.31869704,0.54450494,0.82062423,0.41223645
201,0.5552753,0.30963033,0.5395888,0.61164,0.36067992,0.38236853,0.62691474,0.36544165,0.19738387,0.5302247,0.4946701,0.6365184,0.53896886,0.66498804,0.5641955,0.5586063,0.8196976,0.57578075,0.45592365,0.3098941,0.5751561,0.3827842,0.38569307,0.38909882,0.3585772,0.36555082,0.32592216,0.47650743,0.49370635,0.7016367,0.45745087,0.66400856,0.563626,0.44236875,0.8243925,0.59323
202,0.55666304,0.30643782,0.6312491,0.60894996,0.34120923,0.23705176,0.6488769,0.30398297,0.32644162,0.53435534,0.50301576,0.71329606,0.54348105,0.6701898,0.7157414,0.56752497,0.8213567,0.6263027,0.45485377,0.31082994,0.66754997,0.38981304,0.35107595,0.3902388,0.3556777,0.30811346,0.4021322,0.47899932,0.5033441,0.6889273,0.4543701,0.67550683,0.76093906,0.43665582,0.8348903,0.74642503
203,0.5581188,0.30472463,0.61266214,0.6326158,0.3171186,0.55000806,0.6525999,0.2791445,0.6961234,0.5350245,0.51113105,0.8217136,0.55177015,0.67545235,0.8557294,0.57553446,0.83859575,0.76063925,0.4520423,0.3134413,0.74152434,0.38421866,0.32258207,0.5852446,0.33557564,0.27314067,0.5802579,0.47548243,0.5089101,0.7507089,0.4528057,0.675822,0.86962587,0.4383026,0.8251784,0.7250056
204,0.5568083,0.31827545,0.8153326,0.62774724,0.30471894,0.54697317,0.65379286,0.25865102,0.74097663,0.53264916,0.5151628,0.5702215,0.55657053,0.677508,0.889497,0.58563614,0.83969307,0.66251254,0.4507222,0.31994718,0.74584603,0.38742328,0.3126142,0.57270426,0.33978927,0.24650177,0.71462613,0.47717148,0.5158904,0.67911685,0.45148796,0.67970157,0.86782837,0.42588672,0.8329439,0.8402866
205,0.5562591,0.32477108,0.67441803,0.61829054,0.29464176,0.49705356,0.6456027,0.23856229,0.6596316,0.5350152,0.5281088,0.687242,0.55771476,0.6854746,0.6484337,0.5889216,0.8392664,0.6049181,0.45065582,0.32642108,0.5787699,0.38963252,0.29493195,0.46547583,0.3523444,0.22535154,0.5735314,0.47771394,0.5297869,0.7574478,0.4529689,0.6849235,0.87457126,0.4228602,0.83456033,0.8470453
206,0.56156236,0.33563244,0.80138016,0.61528933,0.2895151,0.50672305,0.63035274,0.20945084,0.79376924,0.53726804,0.5381979,0.6793962,0.56109565,0.6900027,0.7773489,0.59569836,0.8397815,0.7178936,0.45171258,0.33373052,0.6775637,0.3926022,0.28168762,0.32723543,0.36559638,0.20742446,0.62900585,0.47786933,0.5399829,0.7235138,0.4509928,0.69111747,0.90487874,0.42023975,0.8368938,0.82725185
207,0.55799407,0.34757036,0.51067096,0.6000643,0.29976007,0.4647672,0.62076974,0.20470355,0.6707233,0.5381738,0.5526694,0.68637556,0.56420517,0.6940738,0.79644805,0.59940755,0.8442647,0.6525807,0.45681202,0.3469877,0.56805605,0.4169938,0.29822746,0.2032738,0.39267242,0.1932118,0.36600286,0.4799752,0.5524183,0.75992185,0.45019954,0.6944995,0.91465604,0.4171797,0.83904994,0.72825366
208,0.5582825,0.36130607,0.5194344,0.58661973,0.44370052,0.23064145,0.6009775,0.5004385,0.29870862,0.53658473,0.5575685,0.64773995,0.5642395,0.6994891,0.6475345,0.5995901,0.8644011,0.6123225,0.47185808,0.3554837,0.5016923,0.47596678,0.36698303,0.18766636,0.43411815,0.29737017,0.10783127,0.48256522,0.55606586,0.6608592,0.44933054,0.69539297,0.8280377,0.41827786,0.836023,0.6591371
209,0.49413717,0.36126885,0.38257515,0.4771325,0.31983316,0.13259242,0.4390094,0.24695395,0.114206225,0.49255514,0.56561273,0.4942946,0.4588481,0.70850074,0.53424054,0.4183744,0.8403632,0.415666,0.53802603,0.35896298,0.3635289,0.5883986,0.32504457,0.11521497,0.59822154,0.24620281,0.13519028,0.52614033,0.56682014,0.4858334,0.5577628,0.7105316,0.3729514,0.6112389,0.8724362,0.42591166
210,0.5352454,0.38724428,0.40107524,0.5436085,0.43795937,0.21054593,0.5370487,0.37263632,0.09777374,0.52445024,0.5792997,0.41390404,0.5687223,0.7216996,0.5973868,0.6054075,0.86216676,0.24360122,0.50224715,0.3908125,0.3162266,0.51932484,0.45816395,0.16940892,0.51533985,0.37399969,0.08899606,0.49271137,0.5786032,0.5474242,0.44844264,0.7169976,0.71079063,0.41814673,0.84536874,0.3452504
211,0.5387018,0.39241248,0.43728265,0.53405905,0.4558478,0.1846759,0.515272,0.5524487,0.40841368,0.5305742,0.5833284,0.52765626,0.5710926,0.72749054,0.6978043,0.6117009,0.8756985,0.57538885,0.4822845,0.38353956,0.49806947,0.49038333,0.44872722,0.27960694,0.4778181,0.37951046,0.098911904,0.48502213,0.5859083,0.55651665,0.45137024,0.72951925,0.68367463,0.42178637,0.86037254,0.5041989
212,0.53188366,0.39148113,0.3793396,0.52454746,0.4051653,0.16824947,0.54554045,0.37040538,0.12723984,0.5271369,0.5865197,0.55678666,0.567476,0.7295398,0.6517108,0.60197955,0.867707,0.568263,0.48224825,0.3879075,0.40568146,0.482892,0.42751846,0.14874241,0.4818046,0.35528192,0.12824243,0.4881069,0.5897844,0.58465457,0.45123324,0.73559153,0.762673,0.42124057,0.8625077,0.51474357
213,0.5415066,0.41634136,0.43075684,0.5601664,0.4732803,0.12132869,0.56882495,0.4247735,0.08006158,0.53375316,0.59586036,0.60398155,0.56996197,0.7355273,0.7007652,0.6077449,0.8734309,0.5089661,0.47560212,0.40538332,0.5001421,0.4689861,0.405434,0.22283278,0.34413803,0.41213283,0.24830472,0.48464474,0.5978838,0.6189604,0.4488765,0.7401142,0.75777113,0.41994852,0.8647212,0.4217801
214,0.54069406,0.41259322,0.38394096,0.5613928,0.47703594,0.114429064,0.5149897,0.5598707,0.3297454,0.531209,0.5916493,0.51148605,0.5701519,0.7330078,0.6277084,0.60969466,0.8732051,0.48896185,0.4779999,0.40750265,0.35375524,0.48860478,0.46958098,0.216234,0.4470805,0.39368296,0.09841149,0.48478004,0.59380656,0.53451294,0.44803035,0.73748535,0.6915299,0.42071697,0.8625368,0.38934267
215,0.5452938,0.3950239,0.47845647,0.5332103,0.45606387,0.14741495,0.5155448,0.55251145,0.3716752,0.53327906,0.5843581,0.57260424,0.570195,0.7307919,0.68446976,0.60968626,0.8753531,0.5764651,0.4705194,0.39282846,0.40529925,0.48758316,0.4632585,0.2578602,0.4368931,0.39286673,0.13171162,0.4862741,0.5886052,0.60109216,0.45034826,0.73515934,0.73118967,0.4201518,0.8624875,0.49364236
216,0.53814185,0.39224297,0.42233777,0.53413993,0.43194813,0.19058721,0.53480905,0.39873236,0.09466903,0.53021306,0.57823646,0.6111095,0.5747671,0.7246894,0.68001455,0.6109102,0.87218463,0.5477919,0.47615036,0.3899331,0.37937388,0.49033853,0.44197875,0.2663419,0.4704022,0.3608575,0.13533254,0.48913825,0.5834914,0.5133651,0.45224893,0.7242973,0.60190845,0.42206916,0.857489,0.467199
217,0.52986395,0.37350976,0.3129609,0.52632916,0.39437532,0.15120736,0.5333466,0.32530668,0.13666308,0.5223905,0.5714246,0.5308499,0.5706896,0.7200457,0.60703194,0.6027914,0.8676507,0.34566686,0.49595457,0.37245518,0.3045268,0.5061011,0.4367687,0.2319573,0.5085054,0.32551187,0.1591174,0.49979085,0.57399285,0.5236251,0.44727275,0.72465074,0.5954096,0.42271978,0.85607445,0.3838767
218,0.52758324,0.3501953,0.38475507,0.5673907,0.2836879,0.16071366,0.56294674,0.17957419,0.2575312,0.5235029,0.5580305,0.5826642,0.567719,0.70436853,0.5206682,0.6028951,0.8538755,0.30402735,0.48417348,0.3493223,0.47122306,0.50363827,0.26049858,0.20905298,0.45602426,0.17769644,0.35989055,0.5019009,0.5619237,0.51718014,0.46048567,0.70939326,0.47184607,0.4247216,0.8481544,0.37718418
219,0.49779344,0.35975587,0.38636255,0.5030667,0.33930814,0.17049123,0.532634,0.2775541,0.17212912,0.51167905,0.557961,0.4865436,0.56380546,0.69946235,0.5838518,0.6042961,0.8504101,0.42854413,0.5215538,0.35978895,0.39762232,0.56785536,0.32500896,0.19770458,0.5545917,0.29074013,0.10396377,0.5086287,0.5591574,0.5043607,0.46025985,0.7001664,0.61706495,0.42220044,0.83971715,0.51853085
220,0.54493684,0.35077783,0.48281783,0.5747551,0.32115847,0.24808969,0.56751895,0.28244376,0.13942465,0.5390971,0.54577637,0.59639835,0.5636397,0.69137585,0.77107614,0.6015736,0.8422293,0.6386088,0.47488627,0.34496754,0.49218827,0.41712743,0.29490483,0.2182123,0.40581903,0.18324284,0.41801617,0.4859056,0.54518604,0.59089637,0.45286006,0.6916152,0.77226585,0.42529857,0.8393284,0.6953995
221,0.5589934,0.32729733,0.50116646,0.605403,0.2965774,0.26621592,0.6167578,0.19965285,0.50668085,0.544659,0.53343016,0.74125683,0.5662854,0.69129413,0.84197456,0.5975536,0.839113,0.68509454,0.4636047,0.32797953,0.5952325,0.40228456,0.276005,0.2328318,0.38813648,0.19308864,0.470225,0.48345754,0.53140527,0.74893266,0.45246857,0.6874835,0.8464445,0.42496556,0.836905,0.76864725
222,0.55852044,0.3275512,0.52718025,0.61872923,0.2725705,0.37827596,0.621583,0.21503794,0.46787563,0.5423145,0.52696323,0.7676834,0.5623126,0.68624806,0.7374291,0.5945297,0.8541825,0.69106513,0.45811146,0.3327868,0.6535699,0.3975727,0.27472556,0.33021784,0.37243146,0.20284271,0.58637017,0.4820673,0.52646005,0.7697226,0.45377108,0.6820227,0.8229732,0.43506676,0.8364589,0.79897916
223,0.5596194,0.3184682,0.8023817,0.62516165,0.29881215,0.5674948,0.63714355,0.23933572,0.75496715,0.5306377,0.50947195,0.634513,0.5593585,0.6802904,0.7038138,0.5801021,0.8396611,0.7776947,0.4539457,0.3176547,0.7894241,0.39687392,0.29701436,0.5663286,0.36865842,0.22790585,0.7259988,0.47677678,0.5107833,0.77970374,0.4540051,0.6772568,0.83202916,0.44065997,0.8379578,0.8553042
224,0.5581239,0.30298358,0.83933735,0.6237005,0.32025528,0.4223003,0.6457006,0.28293204,0.43295124,0.53224766,0.5001411,0.6376426,0.5555382,0.676453,0.86154914,0.57582855,0.8430308,0.7699552,0.4521715,0.31445697,0.7593235,0.4006812,0.32495472,0.50887513,0.35950243,0.26588833,0.6413224,0.47946197,0.5017313,0.7385165,0.4573452,0.6740686,0.760118,0.44494817,0.8422309,0.75948733
225,0.56121784,0.30389014,0.7966814,0.6107689,0.33174574,0.37428945,0.61713254,0.3167288,0.32367575,0.5330153,0.49693307,0.58201456,0.5489814,0.6722209,0.77697074,0.5648045,0.82273334,0.53682745,0.4557038,0.31351614,0.70869917,0.39907068,0.35294914,0.3943731,0.35516095,0.30196404,0.5840517,0.47933692,0.49835345,0.6912887,0.4602039,0.66747326,0.6695083,0.4543538,0.83272,0.6205855
226,0.55694723,0.30610618,0.74128866,0.611446,0.3554756,0.45650378,0.61973834,0.35222957,0.33017448,0.5343956,0.49040973,0.7832746,0.53580606,0.6648551,0.61645126,0.5538179,0.8353304,0.6497368,0.4590188,0.31376067,0.690323,0.3915453,0.3639289,0.40907222,0.3522696,0.32858002,0.49755302,0.47718263,0.49106705,0.7490274,0.4639301,0.6582488,0.755362,0.4612417,0.82461274,0.6333423
227,0.5578075,0.31356242,0.56687886,0.61468387,0.38128254,0.4800371,0.64936507,0.39740667,0.3029085,0.5308852,0.490043,0.7163772,0.5332759,0.6623047,0.7310744,0.54715276,0.8263935,0.45413294,0.46276504,0.3114325,0.5497532,0.393929,0.3805388,0.30870092,0.3712171,0.38717896,0.3236269,0.4794225,0.48960203,0.7314619,0.46467444,0.6596713,0.66917837,0.4644774,0.82623327,0.49560767
228,0.5562363,0.32146052,0.7082428,0.6122543,0.39405644,0.40469316,0.6367488,0.4288169,0.43562216,0.52793485,0.48979995,0.6709806,0.5236871,0.6655407,0.6509377,0.53293586,0.81599844,0.33527985,0.46598417,0.32081297,0.7062994,0.4035421,0.3890518,0.44694203,0.3616566,0.41022706,0.32714215,0.47872835,0.48874748,0.6765474,0.46763998,0.66133523,0.5992556,0.47234887,0.82091254,0.42488053
229,0.54645646,0.32802984,0.3871039,0.59594417,0.415762,0.23563856,0.6197287,0.46420562,0.34451017,0.518497,0.493808,0.35161373,0.48926455,0.6564088,0.26806542,0.49019957,0.8218528,0.31949985,0.47759435,0.32423073,0.35796687,0.40147465,0.39555514,0.39776027,0.36700702,0.41398656,0.3497673,0.49482024,0.49256665,0.52711314,0.51643944,0.6567875,0.4308497,0.5200069,0.8256496,0.33253503
230,0.54596245,0.33754325,0.48801804,0.5778371,0.41568053,0.33484,0.6052316,0.48807734,0.4634285,0.5161789,0.49766654,0.3624034,0.49066943,0.65573883,0.43064347,0.49491352,0.8205031,0.34444574,0.47427493,0.32709804,0.37762678,0.44698876,0.40357262,0.3009855,0.48454857,0.4871529,0.25631097,0.49590588,0.4967434,0.41053182,0.51550704,0.6547811,0.4087626,0.51682144,0.8227346,0.3550721
231,0.5343607,0.34233665,0.43013534,0.5661541,0.41531202,0.36046058,0.599628,0.49115348,0.24566115,0.52061445,0.4876269,0.49462724,0.49850568,0.66007614,0.3932092,0.5032371,0.84009075,0.433643,0.48155367,0.34011883,0.4897115,0.45934367,0.4034888,0.31294706,0.47876954,0.48159656,0.26511362,0.4897282,0.48791716,0.48307633,0.49545246,0.6595737,0.45135492,0.49895304,0.8353504,0.47346127
232,0.54217017,0.3541124,0.5542336,0.58133173,0.44122154,0.32479692,0.6017175,0.515376,0.4259976,0.52576005,0.4996485,0.4749864,0.51317734,0.66987455,0.5809512,0.50474215,0.8416767,0.4588119,0.47457704,0.3550952,0.45574027,0.4225675,0.41661903,0.28154242,0.4711886,0.47899222,0.2736501,0.48292583,0.50177026,0.48085013,0.48780602,0.66937035,0.49441218,0.48940742,0.8379354,0.51466405
233,0.52411914,0.35131368,0.45559195,0.5584428,0.4274401,0.30094737,0.5844659,0.4705345,0.20429023,0.5138997,0.5052178,0.4568199,0.50538456,0.6843349,0.5349983,0.50554335,0.8580005,0.58968645,0.48378158,0.3519503,0.44548815,0.46448308,0.4178029,0.2754064,0.4780609,0.49371094,0.22533442,0.48858377,0.5086657,0.47247082,0.49453235,0.68524927,0.49374008,0.49585462,0.85285854,0.5399953
234,0.51981115,0.3630123,0.49510133,0.55693173,0.42592478,0.26816258,0.604493,0.49185276,0.2869961,0.51173055,0.507337,0.41230634,0.5035825,0.68903416,0.56150925,0.50451344,0.85561216,0.661934,0.48810822,0.34768945,0.5207457,0.48860034,0.4245425,0.19841659,0.4825463,0.4604659,0.118124515,0.4940047,0.51051116,0.40375838,0.49694538,0.69101906,0.60109586,0.50003284,0.85365653,0.5102206
235,0.5226396,0.36810756,0.5255577,0.54262275,0.40816626,0.23764919,0.57131207,0.41866326,0.10931737,0.5122645,0.52256274,0.48423955,0.507287,0.69726706,0.7005576,0.503963,0.8655708,0.63255453,0.4947672,0.35342225,0.41412863,0.49547276,0.40082487,0.2578114,0.49995872,0.3090958,0.17278093,0.5000054,0.5234252,0.50092375,0.49487805,0.6938886,0.62284577,0.4958422,0.8596027,0.5006923
236,0.5067211,0.37512583,0.41893846,0.5296563,0.42439973,0.21210916,0.54797924,0.4366176,0.12509373,0.5052521,0.5273368,0.47696573,0.49844378,0.702422,0.6624182,0.50352526,0.8696012,0.6274115,0.5211246,0.36952752,0.4495815,0.52932346,0.42125368,0.2505713,0.54156935,0.41611457,0.10126629,0.50540435,0.5275825,0.4660078,0.4935524,0.70122576,0.6375668,0.49437535,0.8626308,0.5974034
237,0.5176561,0.38310573,0.44606256,0.5516658,0.44259167,0.20359993,0.6032901,0.4882569,0.2741315,0.5062984,0.5317198,0.47070608,0.49890262,0.6995274,0.4526857,0.50178874,0.86899126,0.60422343,0.50620455,0.3716689,0.47405627,0.51010853,0.42064136,0.20712824,0.505941,0.42868683,0.07494151,0.50272393,0.5313483,0.43355125,0.49647814,0.69881296,0.5595561,0.49559325,0.8646786,0.5450412
238,0.5053431,0.37793624,0.41050315,0.51374704,0.42745465,0.1879194,0.5586709,0.4554224,0.116880044,0.5026628,0.5256971,0.40491533,0.4986851,0.6982641,0.43085694,0.49925837,0.8629718,0.4913259,0.5215827,0.37288845,0.42648792,0.5426042,0.43553233,0.22925684,0.566775,0.4488464,0.14570895,0.51176536,0.5271856,0.39555752,0.49887246,0.6998937,0.5241145,0.4990757,0.8618046,0.49015623
239,0.53240645,0.37414145,0.45120275,0.56120574,0.43057162,0.210806,0.6053297,0.48398563,0.3709299,0.51659954,0.5304579,0.49563462,0.50714886,0.7083025,0.7006175,0.5059141,0.8665609,0.62200844,0.48858893,0.36570293,0.4655819,0.47740778,0.40358835,0.2388123,0.48137724,0.35416442,0.101354755,0.48970383,0.5317718,0.46706352,0.48743623,0.7084391,0.6447418,0.49338222,0.85698676,0.6414995
240,0.5441871,0.3776545,0.53586674,0.58590347,0.4657055,0.37352785,0.6087153,0.49645936,0.28913745,0.52138466,0.5320105,0.60562974,0.51406854,0.6959623,0.6639614,0.5103297,0.8593656,0.5912335,0.47092327,0.3659216,0.6026382,0.45680398,0.4246044,0.29452592,0.36513388,0.4124801,0.21401395,0.47842222,0.5314143,0.56070846,0.48680872,0.69621694,0.5852348,0.49239632,0.8541539,0.54847515
241,0.5291166,0.36917818,0.48526958,0.56554335,0.4420852,0.26434094,0.58854973,0.47226208,0.15342586,0.5125866,0.524303,0.43350062,0.5035471,0.6890744,0.44533202,0.5016697,0.8605084,0.4198828,0.48665524,0.35737664,0.48642048,0.48652324,0.42054817,0.19223294,0.49905223,0.5167448,0.22159332,0.49611712,0.5247918,0.45903322,0.49899656,0.6921414,0.49508572,0.4959553,0.8604748,0.363473
242,0.5160893,0.35503325,0.3739709,0.53478646,0.4332198,0.21091208,0.5774354,0.45900652,0.2119951,0.49884897,0.52131116,0.3646657,0.49607325,0.6845595,0.3699165,0.49773687,0.8559717,0.5100755,0.5020927,0.35217482,0.3527405,0.5142431,0.44219983,0.18388325,0.54089487,0.49580336,0.1592006,0.50044155,0.52445567,0.40470257,0.4990664,0.6827345,0.3715271,0.49486274,0.8570844,0.40640822
243,0.53555393,0.3444934,0.31283268,0.56066024,0.43039474,0.29877424,0.5994019,0.492939,0.18299954,0.51847196,0.5076277,0.48376158,0.5133411,0.69108266,0.5334453,0.50518465,0.8463039,0.44164744,0.4767823,0.34878784,0.5541668,0.45589352,0.41343164,0.27222404,0.36255905,0.40816575,0.27028117,0.4806276,0.50983113,0.5140579,0.48411316,0.6876573,0.47478127,0.4854272,0.84249634,0.45443982
244,0.54649353,0.3509794,0.43839192,0.58915234,0.4436553,0.3302451,0.60634696,0.50158703,0.3730072,0.53004956,0.506008,0.48619488,0.52710986,0.67492616,0.39693886,0.51099175,0.83705914,0.39105064,0.47127685,0.35024416,0.58090276,0.41028202,0.417372,0.32585725,0.47710022,0.49506372,0.27128506,0.48080188,0.50645196,0.5201746,0.47990304,0.6695413,0.3332871,0.47090584,0.82146186,0.27475312
245,0.54535687,0.33191395,0.5300135,0.5764568,0.41359973,0.3058945,0.604052,0.48676738,0.53676236,0.5298974,0.5012023,0.518155,0.5266512,0.6674642,0.5085211,0.52420485,0.81918097,0.42508832,0.46243662,0.32751048,0.6270472,0.42451292,0.4111658,0.3736026,0.46911108,0.48127958,0.32016057,0.47739977,0.5016932,0.5257723,0.47759223,0.665068,0.46183637,0.46416342,0.8206488,0.41234425
246,0.55101895,0.32818997,0.6434368,0.5828609,0.40444684,0.42672965,0.60894406,0.45984253,0.47295994,0.52891934,0.49394903,0.5817959,0.5229369,0.65436876,0.5282298,0.5260694,0.81604147,0.48576587,0.4577574,0.32431516,0.5801775,0.40983257,0.40935725,0.36279503,0.36466646,0.43444607,0.37123522,0.47548962,0.4953246,0.5869036,0.47083232,0.65698457,0.5084903,0.4635238,0.81743646,0.41530228
247,0.56071526,0.32290852,0.5871961,0.59830964,0.39864856,0.36638713,0.63089633,0.4527826,0.3346556,0.5338839,0.4957876,0.577173,0.5210904,0.6629737,0.52528,0.52799094,0.8159685,0.3791305,0.45961982,0.32090348,0.5822051,0.39858982,0.40078795,0.42086548,0.34809566,0.42444474,0.37456262,0.47895762,0.49469256,0.6414949,0.46546388,0.6609759,0.45960218,0.4662231,0.821475,0.28155518
248,0.5552298,0.32971975,0.37694618,0.61301553,0.3839903,0.36512393,0.6539761,0.41803235,0.31254265,0.52802545,0.4939153,0.41261905,0.5108399,0.6576797,0.35055894,0.47088954,0.81218266,0.29845843,0.46520805,0.32161462,0.5431516,0.38517326,0.3947708,0.29701218,0.35360023,0.42149812,0.37831622,0.48346996,0.49331078,0.56773734,0.4842652,0.65506274,0.38243616,0.48899168,0.81247425,0.16554247
249,0.5642758,0.3191943,0.72041684,0.6162074,0.36590382,0.44847998,0.6601037,0.38045892,0.3421788,0.53618586,0.497505,0.7059768,0.5360684,0.6654076,0.68971777,0.55095285,0.81293905,0.48740178,0.4554426,0.31400338,0.69447166,0.38513452,0.38310307,0.47040397,0.34881732,0.42135328,0.37869146,0.47856766,0.49839017,0.67251635,0.46114033,0.6592333,0.6327177,0.449094,0.82316726,0.5244984
